codpot,agebsq,date
A132,934.4583,2025-07-27
A131,1117.8333,2025-07-27
A130,1669.875,2025-07-27
A129,309.875,2025-07-27
A128,566.5,2025-07-27
A127,1502.7917,2025-07-27
A126,841.9167,2025-07-27
A125,751.875,2025-07-27
A124,1557.7083,2025-07-27
A123,1132.0,2025-07-27
A122,577.8333,2025-07-27
A121,927.875,2025-07-27
A120,1157.8333,2025-07-27
A119,1173.875,2025-07-27
A118,1073.875,2025-07-27
A117,226.4583,2025-07-27
A116,184.5,2025-07-27
A115,679.875,2025-07-27
A114,297.8333,2025-07-27
A113,1857.875,2025-07-27
A112,1552.5,2025-07-27
A111,1793.875,2025-07-27
A110,1166.5417,2025-07-27
A109,1314.7917,2025-07-27
A108,879.8333,2025-07-27
A107,763.8333,2025-07-27
A106,928.4167,2025-07-27
A105,1264.2083,2025-07-27
A104,1074.5417,2025-07-27
A103,1615.0417,2025-07-27
A102,807.875,2025-07-27
A101,757.8333,2025-07-27
A100,921.8333,2025-07-27
A099,195.7917,2025-07-27
A098,858.5,2025-07-27
A097,337.875,2025-07-27
A096,922.4583,2025-07-27
A095,661.875,2025-07-27
A094,914.4583,2025-07-27
A093,176.5,2025-07-27
A092,1172.5417,2025-07-27
A091,254.4583,2025-07-27
A090,935.7917,2025-07-27
A089,142.5,2025-07-27
A088,412.5833,2025-07-27
A087,907.8333,2025-07-27
A086,1407.875,2025-07-27
A085,304.5833,2025-07-27
A084,1761.875,2025-07-27
A083,1588.5,2025-07-27
A082,1137.8333,2025-07-27
A081,1358.5,2025-07-27
A080,162.5,2025-07-27
A079,1133.75,2025-07-27
A078,1560.5,2025-07-27
A077,118.5417,2025-07-27
A076,1736.5,2025-07-27
A075,486.4583,2025-07-27
A074,860.875,2025-07-27
A073,584.4583,2025-07-27
A072,59.9167,2025-07-27
A071,1421.9167,2025-07-27
A070,1525.875,2025-07-27
A069,1125.875,2025-07-27
A068,294.5833,2025-07-27
A067,1107.7917,2025-07-27
A066,702.875,2025-07-27
A065,199.5,2025-07-27
A064,791.5417,2025-07-27
A063,742.875,2025-07-27
A062,694.9583,2025-07-27
A061,400.875,2025-07-27
A060,540.8333,2025-07-27
A059,645.5417,2025-07-27
A058,181.4583,2025-07-27
A057,814.8333,2025-07-27
A056,279.5833,2025-07-27
A055,444.9167,2025-07-27
A054,774.7917,2025-07-27
A053,380.875,2025-07-27
A052,862.7917,2025-07-27
A051,1652.7917,2025-07-27
A050,1617.5,2025-07-27
A049,268.8333,2025-07-27
A048,1622.8333,2025-07-27
A047,1780.875,2025-07-27
A046,799.5833,2025-07-27
A045,847.5833,2025-07-27
A044,1700.7917,2025-07-27
A043,1166.8333,2025-07-27
A042,461.4583,2025-07-27
A041,1973.4583,2025-07-27
A040,79.5417,2025-07-27
A039,840.8333,2025-07-27
A038,518.8333,2025-07-27
A037,477.5417,2025-07-27
A036,420.875,2025-07-27
A035,1414.9167,2025-07-27
A034,469.5417,2025-07-27
A033,450.875,2025-07-27
A032,547.5,2025-07-27
A031,318.8333,2025-07-27
A030,91.5417,2025-07-27
A029,1462.8333,2025-07-27
A028,406.875,2025-07-27
A027,532.8333,2025-07-27
A026,44.875,2025-07-27
A025,1872.8333,2025-07-27
A024,372.9167,2025-07-27
A023,191.5,2025-07-27
A022,129.5,2025-07-27
A021,501.4167,2025-07-27
A020,216.7917,2025-07-27
A019,231.5,2025-07-27
A018,1687.5,2025-07-27
A017,248.8333,2025-07-27
A016,31.5833,2025-07-27
A015,1174.8333,2025-07-27
A014,889.5,2025-07-27
A013,886.875,2025-07-27
A012,2.75,2025-07-27
A011,86.9167,2025-07-27
A010,430.875,2025-07-27
A009,835.5417,2025-07-27
A008,1581.5417,2025-07-27
A007,1379.5,2025-07-27
A006,455.625,2025-07-27
A005,556.8333,2025-07-27
A004,435.5417,2025-07-27
A003,483.5417,2025-07-27
A002,640.8333,2025-07-27
A001,388.9167,2025-07-27
B001,666.875,2025-07-28
B002,1506.875,2025-07-28
B003,324.7917,2025-07-28
B004,855.5833,2025-07-28
B005,873.5833,2025-07-28
B006,536.8333,2025-07-28
B007,1693.5417,2025-07-28
B008,883.5833,2025-07-28
B009,890.875,2025-07-28
B010,894.7917,2025-07-28
B011,122.7917,2025-07-28
B012,416.875,2025-07-28
B013,658.8333,2025-07-28
B014,522.75,2025-07-28
B015,1541.5833,2025-07-28
B016,98.875,2025-07-28
B017,1547.5,2025-07-28
B018,316.9167,2025-07-28
B019,1490.9167,2025-07-28
B020,491.5,2025-07-28
B021,245.5,2025-07-28
B022,563.4583,2025-07-28
B023,52.9583,2025-07-28
B024,838.875,2025-07-28
B025,1064.8333,2025-07-28
B026,366.875,2025-07-28
B027,637.4583,2025-07-28
B028,602.7917,2025-07-28
B029,1181.5417,2025-07-28
B030,1870.9167,2025-07-28
B031,1684.7917,2025-07-28
B032,507.5,2025-07-28
B033,172.7917,2025-07-28
B034,328.875,2025-07-28
B035,716.8333,2025-07-28
B036,734.8333,2025-07-28
B037,611.5,2025-07-28
B038,38.875,2025-07-28
B039,1373.5417,2025-07-28
B040,66.9167,2025-07-28
B041,352.875,2025-07-28
B042,474.9167,2025-07-28
B043,545.5,2025-07-28
B044,73.5417,2025-07-28
B045,1180.8333,2025-07-28
B046,1852.0417,2025-07-28
B047,1639.4583,2025-07-28
B048,238.7917,2025-07-28
B049,427.5417,2025-07-28
B050,1659.5,2025-07-28
B051,770.8333,2025-07-28
B052,1143.0,2025-07-28
B053,107.5417,2025-07-28
B054,284.9167,2025-07-28
B055,1148.8333,2025-07-28
B056,28.9167,2025-07-28
B057,898.8333,2025-07-28
B058,631.5,2025-07-28
B059,784.9167,2025-07-28
B060,1709.5,2025-07-28
B061,207.4167,2025-07-28
B062,1603.4583,2025-07-28
B063,724.8333,2025-07-28
B064,552.75,2025-07-28
B065,652.875,2025-07-28
B066,620.8333,2025-07-28
B067,816.5417,2025-07-28
B068,787.8333,2025-07-28
B069,17.875,2025-07-28
B070,936.7917,2025-07-28
B071,266.4167,2025-07-28
B072,989.2083,2025-07-28
B073,779.7917,2025-07-28
B074,805.8333,2025-07-28
B075,851.875,2025-07-28
B076,852.5,2025-07-28
B077,859.7917,2025-07-28
B078,1300.2083,2025-07-28
B079,1450.125,2025-07-28
B080,1645.4167,2025-07-28
B081,1399.125,2025-07-28
B082,395.7917,2025-07-28
B083,359.875,2025-07-28
B084,828.625,2025-07-28
B085,1354.5,2025-07-28
B086,869.875,2025-07-28
B087,875.8333,2025-07-28
B088,878.5,2025-07-28
B089,260.5417,2025-07-28
B090,905.8333,2025-07-28
B091,908.5,2025-07-28
B092,1477.875,2025-07-28
B093,1750.5,2025-07-28
B094,617.7917,2025-07-28
B095,1153.9167,2025-07-28
B096,886.5,2025-07-28
B097,1449.875,2025-07-28
B098,275.7917,2025-07-28
B099,1337.875,2025-07-28
B100,1180.5417,2025-07-28
B101,289.7917,2025-07-28
B102,1174.5,2025-07-28
B103,898.5,2025-07-28
B104,914.5417,2025-07-28
B105,1385.875,2025-07-28
B106,136.4167,2025-07-28
B107,1610.5,2025-07-28
B108,498.4583,2025-07-28
B109,901.8333,2025-07-28
B110,1791.1667,2025-07-28
B111,156.5,2025-07-28
B112,673.875,2025-07-28
B113,528.4583,2025-07-28
B114,791.9167,2025-07-28
B115,21.8333,2025-07-28
B116,1511.8333,2025-07-28
B117,148.5,2025-07-28
B118,606.4583,2025-07-28
B119,1168.5417,2025-07-28
B120,915.8333,2025-07-28
B121,894.4583,2025-07-28
B122,169.8333,2025-07-28
B123,1324.5,2025-07-28
B124,687.8333,2025-07-28
B125,923.875,2025-07-28
B126,594.5,2025-07-28
B127,513.7917,2025-07-28
B128,936.5,2025-07-28
B129,935.8333,2025-07-28
B130,929.7917,2025-07-28
B131,928.4583,2025-07-28
B132,102.5,2025-07-28
A132,935.4583,2025-07-28
A131,1118.8333,2025-07-28
A130,1670.875,2025-07-28
A129,310.875,2025-07-28
A128,567.5,2025-07-28
A127,1503.7917,2025-07-28
A126,842.9167,2025-07-28
A125,752.875,2025-07-28
A124,1558.7083,2025-07-28
A123,1133.0,2025-07-28
A122,578.8333,2025-07-28
A121,928.875,2025-07-28
A120,1158.8333,2025-07-28
A119,1174.875,2025-07-28
A118,1074.875,2025-07-28
A117,227.4583,2025-07-28
A116,185.5,2025-07-28
A115,680.875,2025-07-28
A114,298.8333,2025-07-28
A113,1858.875,2025-07-28
A112,1553.5,2025-07-28
A111,1794.875,2025-07-28
A110,1167.5417,2025-07-28
A109,1315.7917,2025-07-28
A108,880.8333,2025-07-28
A107,764.8333,2025-07-28
A106,929.4167,2025-07-28
A105,1265.2083,2025-07-28
A104,1075.5417,2025-07-28
A103,1616.0417,2025-07-28
A102,808.875,2025-07-28
A101,758.8333,2025-07-28
A100,922.8333,2025-07-28
A099,196.7917,2025-07-28
A098,859.5,2025-07-28
A097,338.875,2025-07-28
A096,923.4583,2025-07-28
A095,662.875,2025-07-28
A094,915.4583,2025-07-28
A093,177.5,2025-07-28
A092,1173.5417,2025-07-28
A091,255.4583,2025-07-28
A090,936.7917,2025-07-28
A089,143.5,2025-07-28
A088,413.5833,2025-07-28
A087,908.8333,2025-07-28
A086,1408.875,2025-07-28
A085,305.5833,2025-07-28
A084,1762.875,2025-07-28
A083,1589.5,2025-07-28
A082,1138.8333,2025-07-28
A081,1359.5,2025-07-28
A080,163.5,2025-07-28
A079,1134.75,2025-07-28
A078,1561.5,2025-07-28
A077,119.5417,2025-07-28
A076,1737.5,2025-07-28
A075,487.4583,2025-07-28
A074,861.875,2025-07-28
A073,585.4583,2025-07-28
A072,60.9167,2025-07-28
A071,1422.9167,2025-07-28
A070,1526.875,2025-07-28
A069,1126.875,2025-07-28
A068,295.5833,2025-07-28
A067,1108.7917,2025-07-28
A066,703.875,2025-07-28
A065,200.5,2025-07-28
A064,792.5417,2025-07-28
A063,743.875,2025-07-28
A062,695.9583,2025-07-28
A061,401.875,2025-07-28
A060,541.8333,2025-07-28
A059,646.5417,2025-07-28
A058,182.4583,2025-07-28
A057,815.8333,2025-07-28
A056,280.5833,2025-07-28
A055,445.9167,2025-07-28
A054,775.7917,2025-07-28
A053,381.875,2025-07-28
A052,863.7917,2025-07-28
A051,1653.7917,2025-07-28
A050,1618.5,2025-07-28
A049,269.8333,2025-07-28
A048,1623.8333,2025-07-28
A047,1781.875,2025-07-28
A046,800.5833,2025-07-28
A045,848.5833,2025-07-28
A044,1701.7917,2025-07-28
A043,1167.8333,2025-07-28
A042,462.4583,2025-07-28
A041,1974.4583,2025-07-28
A040,80.5417,2025-07-28
A039,841.8333,2025-07-28
A038,519.8333,2025-07-28
A037,478.5417,2025-07-28
A036,421.875,2025-07-28
A035,1415.9167,2025-07-28
A034,470.5417,2025-07-28
A033,451.875,2025-07-28
A032,548.5,2025-07-28
A031,319.8333,2025-07-28
A030,92.5417,2025-07-28
A029,1463.8333,2025-07-28
A028,407.875,2025-07-28
A027,533.8333,2025-07-28
A026,45.875,2025-07-28
A025,1873.8333,2025-07-28
A024,373.9167,2025-07-28
A023,192.5,2025-07-28
A022,130.5,2025-07-28
A021,502.4167,2025-07-28
A020,217.7917,2025-07-28
A019,232.5,2025-07-28
A018,1688.5,2025-07-28
A017,249.8333,2025-07-28
A016,32.5833,2025-07-28
A015,1175.8333,2025-07-28
A014,890.5,2025-07-28
A013,887.875,2025-07-28
A012,3.75,2025-07-28
A011,87.9167,2025-07-28
A010,431.875,2025-07-28
A009,836.5417,2025-07-28
A008,1582.5417,2025-07-28
A007,1380.5,2025-07-28
A006,456.625,2025-07-28
A005,557.8333,2025-07-28
A004,436.5417,2025-07-28
A003,484.5417,2025-07-28
A002,641.8333,2025-07-28
A001,389.9167,2025-07-28
B001,667.875,2025-07-29
B002,1507.875,2025-07-29
B003,325.7917,2025-07-29
B004,856.5833,2025-07-29
B005,874.5833,2025-07-29
B006,537.8333,2025-07-29
B007,1694.5417,2025-07-29
B008,884.5833,2025-07-29
B009,891.875,2025-07-29
B010,895.7917,2025-07-29
B011,123.7917,2025-07-29
B012,417.875,2025-07-29
B013,659.8333,2025-07-29
B014,523.75,2025-07-29
B015,1542.5833,2025-07-29
B016,99.875,2025-07-29
B017,1548.5,2025-07-29
B018,317.9167,2025-07-29
B019,1491.9167,2025-07-29
B020,492.5,2025-07-29
B021,246.5,2025-07-29
B022,564.4583,2025-07-29
B023,53.9583,2025-07-29
B024,839.875,2025-07-29
B025,1065.8333,2025-07-29
B026,367.875,2025-07-29
B027,638.4583,2025-07-29
B028,603.7917,2025-07-29
B029,1182.5417,2025-07-29
B030,1871.9167,2025-07-29
B031,1685.7917,2025-07-29
B032,508.5,2025-07-29
B033,173.7917,2025-07-29
B034,329.875,2025-07-29
B035,717.8333,2025-07-29
B036,735.8333,2025-07-29
B037,612.5,2025-07-29
B038,39.875,2025-07-29
B039,1374.5417,2025-07-29
B040,67.9167,2025-07-29
B041,353.875,2025-07-29
B042,475.9167,2025-07-29
B043,546.5,2025-07-29
B044,74.5417,2025-07-29
B045,1181.8333,2025-07-29
B046,,2025-07-29
B047,1640.4583,2025-07-29
B048,239.7917,2025-07-29
B049,428.5417,2025-07-29
B050,1660.5,2025-07-29
B051,771.8333,2025-07-29
B052,1144.0,2025-07-29
B053,108.5417,2025-07-29
B054,285.9167,2025-07-29
B055,1149.8333,2025-07-29
B056,29.9167,2025-07-29
B057,899.8333,2025-07-29
B058,632.5,2025-07-29
B059,785.9167,2025-07-29
B060,1710.5,2025-07-29
B061,208.4167,2025-07-29
B062,1604.4583,2025-07-29
B063,725.8333,2025-07-29
B064,553.75,2025-07-29
B065,653.875,2025-07-29
B066,621.8333,2025-07-29
B067,817.5417,2025-07-29
B068,788.8333,2025-07-29
B069,18.875,2025-07-29
B070,937.7917,2025-07-29
B071,267.4167,2025-07-29
B072,990.2083,2025-07-29
B073,780.7917,2025-07-29
B074,806.8333,2025-07-29
B075,852.875,2025-07-29
B076,853.5,2025-07-29
B077,860.7917,2025-07-29
B078,1301.2083,2025-07-29
B079,1451.125,2025-07-29
B080,1646.4167,2025-07-29
B081,1400.125,2025-07-29
B082,396.7917,2025-07-29
B083,360.875,2025-07-29
B084,829.625,2025-07-29
B085,1355.5,2025-07-29
B086,870.875,2025-07-29
B087,876.8333,2025-07-29
B088,879.5,2025-07-29
B089,261.5417,2025-07-29
B090,906.8333,2025-07-29
B091,909.5,2025-07-29
B092,1478.875,2025-07-29
B093,1751.5,2025-07-29
B094,618.7917,2025-07-29
B095,1154.9167,2025-07-29
B096,887.5,2025-07-29
B097,1450.875,2025-07-29
B098,276.7917,2025-07-29
B099,1338.875,2025-07-29
B100,1181.5417,2025-07-29
B101,290.7917,2025-07-29
B102,1175.5,2025-07-29
B103,899.5,2025-07-29
B104,915.5417,2025-07-29
B105,1386.875,2025-07-29
B106,137.4167,2025-07-29
B107,1611.5,2025-07-29
B108,499.4583,2025-07-29
B109,902.8333,2025-07-29
B110,1792.1667,2025-07-29
B111,157.5,2025-07-29
B112,674.875,2025-07-29
B113,529.4583,2025-07-29
B114,792.9167,2025-07-29
B115,22.8333,2025-07-29
B116,1512.8333,2025-07-29
B117,149.5,2025-07-29
B118,607.4583,2025-07-29
B119,1169.5417,2025-07-29
B120,916.8333,2025-07-29
B121,895.4583,2025-07-29
B122,170.8333,2025-07-29
B123,1325.5,2025-07-29
B124,688.8333,2025-07-29
B125,924.875,2025-07-29
B126,595.5,2025-07-29
B127,514.7917,2025-07-29
B128,937.5,2025-07-29
B129,936.8333,2025-07-29
B130,930.7917,2025-07-29
B131,929.4583,2025-07-29
B132,103.5,2025-07-29
A132,936.4583,2025-07-29
A131,1119.8333,2025-07-29
A130,1671.875,2025-07-29
A129,311.875,2025-07-29
A128,568.5,2025-07-29
A127,1504.7917,2025-07-29
A126,843.9167,2025-07-29
A125,753.875,2025-07-29
A124,1559.7083,2025-07-29
A123,1134.0,2025-07-29
A122,579.8333,2025-07-29
A121,929.875,2025-07-29
A120,1159.8333,2025-07-29
A119,1175.875,2025-07-29
A118,1075.875,2025-07-29
A117,228.4583,2025-07-29
A116,186.5,2025-07-29
A115,681.875,2025-07-29
A114,299.8333,2025-07-29
A113,1859.875,2025-07-29
A112,1554.5,2025-07-29
A111,1795.875,2025-07-29
A110,1168.5417,2025-07-29
A109,1316.7917,2025-07-29
A108,881.8333,2025-07-29
A107,765.8333,2025-07-29
A106,930.4167,2025-07-29
A105,1266.2083,2025-07-29
A104,1076.5417,2025-07-29
A103,1617.0417,2025-07-29
A102,809.875,2025-07-29
A101,759.8333,2025-07-29
A100,923.8333,2025-07-29
A099,197.7917,2025-07-29
A098,860.5,2025-07-29
A097,339.875,2025-07-29
A096,924.4583,2025-07-29
A095,663.875,2025-07-29
A094,916.4583,2025-07-29
A093,178.5,2025-07-29
A092,1174.5417,2025-07-29
A091,256.4583,2025-07-29
A090,937.7917,2025-07-29
A089,144.5,2025-07-29
A088,414.5833,2025-07-29
A087,909.8333,2025-07-29
A086,1409.875,2025-07-29
A085,306.5833,2025-07-29
A084,1763.875,2025-07-29
A083,1590.5,2025-07-29
A082,1139.8333,2025-07-29
A081,1360.5,2025-07-29
A080,164.5,2025-07-29
A079,1135.75,2025-07-29
A078,1562.5,2025-07-29
A077,120.5417,2025-07-29
A076,1738.5,2025-07-29
A075,488.4583,2025-07-29
A074,862.875,2025-07-29
A073,586.4583,2025-07-29
A072,61.9167,2025-07-29
A071,1423.9167,2025-07-29
A070,1527.875,2025-07-29
A069,1127.875,2025-07-29
A068,296.5833,2025-07-29
A067,1109.7917,2025-07-29
A066,704.875,2025-07-29
A065,201.5,2025-07-29
A064,793.5417,2025-07-29
A063,744.875,2025-07-29
A062,696.9583,2025-07-29
A061,402.875,2025-07-29
A060,542.8333,2025-07-29
A059,647.5417,2025-07-29
A058,183.4583,2025-07-29
A057,816.8333,2025-07-29
A056,281.5833,2025-07-29
A055,446.9167,2025-07-29
A054,776.7917,2025-07-29
A053,382.875,2025-07-29
A052,864.7917,2025-07-29
A051,1654.7917,2025-07-29
A050,1619.5,2025-07-29
A049,270.8333,2025-07-29
A048,1624.8333,2025-07-29
A047,1782.875,2025-07-29
A046,801.5833,2025-07-29
A045,849.5833,2025-07-29
A044,1702.7917,2025-07-29
A043,1168.8333,2025-07-29
A042,463.4583,2025-07-29
A041,1975.4583,2025-07-29
A040,81.5417,2025-07-29
A039,842.8333,2025-07-29
A038,520.8333,2025-07-29
A037,479.5417,2025-07-29
A036,422.875,2025-07-29
A035,1416.9167,2025-07-29
A034,471.5417,2025-07-29
A033,452.875,2025-07-29
A032,549.5,2025-07-29
A031,320.8333,2025-07-29
A030,93.5417,2025-07-29
A029,1464.8333,2025-07-29
A028,408.875,2025-07-29
A027,534.8333,2025-07-29
A026,46.875,2025-07-29
A025,1874.8333,2025-07-29
A024,374.9167,2025-07-29
A023,193.5,2025-07-29
A022,131.5,2025-07-29
A021,503.4167,2025-07-29
A020,218.7917,2025-07-29
A019,233.5,2025-07-29
A018,1689.5,2025-07-29
A017,250.8333,2025-07-29
A016,33.5833,2025-07-29
A015,1176.8333,2025-07-29
A014,891.5,2025-07-29
A013,888.875,2025-07-29
A012,4.75,2025-07-29
A011,88.9167,2025-07-29
A010,432.875,2025-07-29
A009,837.5417,2025-07-29
A008,1583.5417,2025-07-29
A007,1381.5,2025-07-29
A006,457.625,2025-07-29
A005,558.8333,2025-07-29
A004,437.5417,2025-07-29
A003,485.5417,2025-07-29
A002,642.8333,2025-07-29
A001,390.9167,2025-07-29
B001,668.875,2025-07-30
B002,1508.875,2025-07-30
B003,326.7917,2025-07-30
B004,857.5833,2025-07-30
B005,875.5833,2025-07-30
B006,538.8333,2025-07-30
B007,1695.5417,2025-07-30
B008,885.5833,2025-07-30
B009,892.875,2025-07-30
B010,896.7917,2025-07-30
B011,124.7917,2025-07-30
B012,418.875,2025-07-30
B013,660.8333,2025-07-30
B014,524.75,2025-07-30
B015,1543.5833,2025-07-30
B016,100.875,2025-07-30
B017,1549.5,2025-07-30
B018,318.9167,2025-07-30
B019,1492.9167,2025-07-30
B020,493.5,2025-07-30
B021,247.5,2025-07-30
B022,565.4583,2025-07-30
B023,54.9583,2025-07-30
B024,840.875,2025-07-30
B025,1066.8333,2025-07-30
B026,368.875,2025-07-30
B027,639.4583,2025-07-30
B028,604.7917,2025-07-30
B029,1183.5417,2025-07-30
B030,1872.9167,2025-07-30
B031,1686.7917,2025-07-30
B032,509.5,2025-07-30
B033,174.7917,2025-07-30
B034,330.875,2025-07-30
B035,718.8333,2025-07-30
B036,736.8333,2025-07-30
B037,613.5,2025-07-30
B038,40.875,2025-07-30
B039,1375.5417,2025-07-30
B040,68.9167,2025-07-30
B041,354.875,2025-07-30
B042,476.9167,2025-07-30
B043,547.5,2025-07-30
B044,75.5417,2025-07-30
B045,1182.8333,2025-07-30
B046,,2025-07-30
B047,1641.4583,2025-07-30
B048,240.7917,2025-07-30
B049,429.5417,2025-07-30
B050,1661.5,2025-07-30
B051,772.8333,2025-07-30
B052,1145.0,2025-07-30
B053,109.5417,2025-07-30
B054,286.9167,2025-07-30
B055,1150.8333,2025-07-30
B056,30.9167,2025-07-30
B057,900.8333,2025-07-30
B058,633.5,2025-07-30
B059,786.9167,2025-07-30
B060,1711.5,2025-07-30
B061,209.4167,2025-07-30
B062,1605.4583,2025-07-30
B063,726.8333,2025-07-30
B064,554.75,2025-07-30
B065,654.875,2025-07-30
B066,622.8333,2025-07-30
B067,818.5417,2025-07-30
B068,789.8333,2025-07-30
B069,19.875,2025-07-30
B070,938.7917,2025-07-30
B071,268.4167,2025-07-30
B072,991.2083,2025-07-30
B073,781.7917,2025-07-30
B074,807.8333,2025-07-30
B075,853.875,2025-07-30
B076,854.5,2025-07-30
B077,861.7917,2025-07-30
B078,1302.2083,2025-07-30
B079,1452.125,2025-07-30
B080,1647.4167,2025-07-30
B081,1401.125,2025-07-30
B082,397.8333,2025-07-30
B083,361.875,2025-07-30
B084,830.625,2025-07-30
B085,1356.5,2025-07-30
B086,871.875,2025-07-30
B087,877.8333,2025-07-30
B088,880.5,2025-07-30
B089,262.5417,2025-07-30
B090,907.8333,2025-07-30
B091,910.5,2025-07-30
B092,1479.875,2025-07-30
B093,1752.5,2025-07-30
B094,619.7917,2025-07-30
B095,1155.9167,2025-07-30
B096,888.5,2025-07-30
B097,1451.875,2025-07-30
B098,277.8333,2025-07-30
B099,1339.875,2025-07-30
B100,1182.5417,2025-07-30
B101,291.8333,2025-07-30
B102,1176.5,2025-07-30
B103,900.5,2025-07-30
B104,916.5417,2025-07-30
B105,1387.875,2025-07-30
B106,138.4583,2025-07-30
B107,1612.5,2025-07-30
B108,500.4583,2025-07-30
B109,903.8333,2025-07-30
B110,1793.1667,2025-07-30
B111,158.5,2025-07-30
B112,675.875,2025-07-30
B113,530.4583,2025-07-30
B114,793.9167,2025-07-30
B115,23.8333,2025-07-30
B116,1513.8333,2025-07-30
B117,150.5,2025-07-30
B118,608.4583,2025-07-30
B119,1170.5417,2025-07-30
B120,917.8333,2025-07-30
B121,896.4583,2025-07-30
B122,171.8333,2025-07-30
B123,1326.5,2025-07-30
B124,689.8333,2025-07-30
B125,925.875,2025-07-30
B126,596.5,2025-07-30
B127,515.7917,2025-07-30
B128,938.5,2025-07-30
B129,937.8333,2025-07-30
B130,931.7917,2025-07-30
B131,930.4583,2025-07-30
B132,104.5,2025-07-30
A132,937.4583,2025-07-30
A131,1120.8333,2025-07-30
A130,1672.875,2025-07-30
A129,312.875,2025-07-30
A128,569.5,2025-07-30
A127,1505.7917,2025-07-30
A126,844.9167,2025-07-30
A125,754.875,2025-07-30
A124,1560.7083,2025-07-30
A123,1135.0,2025-07-30
A122,580.8333,2025-07-30
A121,930.875,2025-07-30
A120,1160.8333,2025-07-30
A119,1176.875,2025-07-30
A118,1076.875,2025-07-30
A117,229.4583,2025-07-30
A116,187.5,2025-07-30
A115,682.875,2025-07-30
A114,300.8333,2025-07-30
A113,1860.875,2025-07-30
A112,1555.5,2025-07-30
A111,1796.875,2025-07-30
A110,1169.5417,2025-07-30
A109,1317.7917,2025-07-30
A108,882.8333,2025-07-30
A107,766.8333,2025-07-30
A106,931.4167,2025-07-30
A105,1267.2083,2025-07-30
A104,1077.5417,2025-07-30
A103,1618.0417,2025-07-30
A102,810.875,2025-07-30
A101,760.8333,2025-07-30
A100,924.8333,2025-07-30
A099,198.7917,2025-07-30
A098,861.5,2025-07-30
A097,340.875,2025-07-30
A096,925.4583,2025-07-30
